year,race_eth,sex,age,population
2009,white,male,63,184400.64022638497
2009,white,male,64,170868.21055495602
2009,white,male,65,165730.51307886397
2009,white,male,66,164069.18906070897
2009,white,male,67,145796.14055189898
2009,white,male,68,131056.13758575097
2009,white,male,69,124192.20251592601
2009,white,male,70,118428.833970593
2009,white,male,71,112966.062942067
2009,white,male,72,104981.10480203302
2009,white,male,73,99808.9389432
2009,white,male,74,97106.95197309199
2009,white,male,75,90351.63352996402
2009,white,male,76,87595.26805248801
2009,white,male,77,86455.308769292
2009,white,male,78,84967.698565178
2009,white,male,79,81768.645386504
2009,white,male,80,75011.41142911499
2009,white,male,81,70273.32048193301
2009,white,male,82,65462.96006925299
2009,white,male,83,60707.601810921005
2009,white,male,84,57299.89497105501
2009,white,male,85,52300.529472568
2009,white,male,86,46418.78958645
2009,white,male,87,41752.269255705
2009,white,male,88,36391.760626463
2009,white,male,89,29447.181712251004
2009,white,male,90,22513.357848333995
2009,white,male,91,17857.565852304
2009,white,male,92,13310.860280056
2009,white,male,93,10232.166449868999
2009,white,male,94,7702.867556639001
2009,white,male,95,5559.486301346999
2009,white,male,96,3847.801009629
2009,white,male,97,2489.55643263
2009,white,male,98,1583.7173467320004
2009,white,male,99,987.4355377649999
2009,white,male,100,1360.023214155
2010,black,female,0,25195.135967008002
2010,black,female,1,26061.815719759
2010,black,female,2,26657.652252173004
2010,black,female,3,26323.703419088
2010,black,female,4,26103.704177506
2010,black,female,5,25445.130377494002
2010,black,female,6,25704.669851553
2010,black,female,7,26350.417887021
2010,black,female,8,27052.618956873994
2010,black,female,9,28387.383619866
2010,black,female,10,28986.128274465
2010,black,female,11,29211.459594278
2010,black,female,12,29938.037744645
2010,black,female,13,30837.462022154003
2010,black,female,14,31972.317728746
2010,black,female,15,34365.782764483
2010,black,female,16,35841.103634511004
2010,black,female,17,35846.83062122701
2010,black,female,18,36553.84144599599
2010,black,female,19,36848.00051539301
2010,black,female,20,36872.50688816399
2010,black,female,21,34838.154931151
2010,black,female,22,33173.119445961
2010,black,female,23,31810.151543232
2010,black,female,24,31994.972519143997
2010,black,female,25,31508.364187646002
2010,black,female,26,29512.827457023996
2010,black,female,27,29663.789724696995
2010,black,female,28,29778.552074470004
2010,black,female,29,29642.363973354004
2010,black,female,30,31153.889013060005
2010,black,female,31,28384.09976536601
2010,black,female,32,28129.311644231006
2010,black,female,33,27273.548099817002
2010,black,female,34,27219.721286476
2010,black,female,35,28513.762930265006
2010,black,female,36,26327.379380477003
2010,black,female,37,27424.101848538
2010,black,female,38,28580.821311069005
2010,black,female,39,32099.741811155996
2010,black,female,40,34391.28000810701
2010,black,female,41,30240.326807623
2010,black,female,42,30433.223339720003
2010,black,female,43,31865.502901806998
2010,black,female,44,33115.026749005
2010,black,female,45,36287.402979509
2010,black,female,46,34320.827361004
2010,black,female,47,35074.851415182995
2010,black,female,48,35364.01182731299
2010,black,female,49,36348.810714272
2010,black,female,50,37415.11568094899
2010,black,female,51,34212.183631226
2010,black,female,52,33872.62298235501
2010,black,female,53,33008.007717235
2010,black,female,54,31462.570993506997
2010,black,female,55,31479.177281846998
2010,black,female,56,28221.460736117
2010,black,female,57,27737.272971268998
2010,black,female,58,25979.290926706
2010,black,female,59,25783.422464569994
2010,black,female,60,25911.920340474004
2010,black,female,61,23930.996384568003
2010,black,female,62,23060.826839225003
2010,black,female,63,20974.095931007
2010,black,female,64,17322.158494266998
2010,black,female,65,17600.704016907002
2010,black,female,66,16971.867226981998
2010,black,female,67,16577.702851283997
2010,black,female,68,15025.886528359999
2010,black,female,69,14353.988126809
2010,black,female,70,14218.662692569
2010,black,female,71,13138.496416764
2010,black,female,72,12393.540903933
2010,black,female,73,11585.284040088001
2010,black,female,74,11266.050123192997
2010,black,female,75,10924.536728374998
2010,black,female,76,9787.577123133
2010,black,female,77,9482.703656408
2010,black,female,78,7973.245881736
2010,black,female,79,7971.987707591998
2010,black,female,80,7795.73738207
2010,black,female,81,6825.132140492
2010,black,female,82,6529.217319394
2010,black,female,83,6160.029622659
2010,black,female,84,5824.2205184310005
2010,black,female,85,5606.920741765999
2010,black,female,86,4643.901659321
2010,black,female,87,4213.508066171
2010,black,female,88,3690.9312890389992
2010,black,female,89,3310.989247005
2010,black,female,90,2904.4273761749996
2010,black,female,91,2049.5723306649998
2010,black,female,92,1850.610126604
2010,black,female,93,1540.801447247
2010,black,female,94,1266.871580087
2010,black,female,95,995.4184502989999
2010,black,female,96,800.430152554
2010,black,female,97,631.500548163
2010,black,female,98,456.545374704
2010,black,female,99,329.825465539
2010,black,female,100,701.9619092990001
2010,black,male,0,25776.371722604996
2010,black,male,1,26334.906286705
2010,black,male,2,27368.276382654
2010,black,male,3,27437.852459244998
2010,black,male,4,26712.360658916998
2010,black,male,5,26781.000266371
2010,black,male,6,26693.060209935997
2010,black,male,7,27592.762677512997
2010,black,male,8,28001.990085121
2010,black,male,9,28948.788774540997
2010,black,male,10,30387.300789441
2010,black,male,11,30825.084138046008
2010,black,male,12,31332.809888453
2010,black,male,13,31770.952136241
2010,black,male,14,33597.466866578005
2010,black,male,15,36139.89791763001
2010,black,male,16,37212.63810877001
2010,black,male,17,38379.405507239
2010,black,male,18,38931.747586565994
2010,black,male,19,39585.005128011995
2010,black,male,20,39725.653856367
2010,black,male,21,37093.132465634
2010,black,male,22,35427.968482478
2010,black,male,23,34154.728463901
2010,black,male,24,33366.158818195996
2010,black,male,25,32665.965982344995
2010,black,male,26,30833.399050898
2010,black,male,27,31080.138765029005
2010,black,male,28,31038.880640129006
2010,black,male,29,30688.804635884
2010,black,male,30,32920.87716441401
2010,black,male,31,29005.674479754995
2010,black,male,32,28547.772461329998
2010,black,male,33,27743.937871277
2010,black,male,34,26934.073534117
2010,black,male,35,28675.161366080007
2010,black,male,36,26230.351869538
2010,black,male,37,27663.280501443995
2010,black,male,38,28644.236660348004
2010,black,male,39,32094.06552287901
2010,black,male,40,34638.362873392005
2010,black,male,41,30632.730895335008
2010,black,male,42,30839.477527955998
2010,black,male,43,31145.411087385
2010,black,male,44,33009.034288787996
2010,black,male,45,35836.51702407301
2010,black,male,46,34797.395611177
2010,black,male,47,34766.650093085
2010,black,male,48,34937.788040104
2010,black,male,49,36147.978629377
2010,black,male,50,37095.178884889996
2010,black,male,51,33887.236909679996
2010,black,male,52,33573.319734095996
2010,black,male,53,31789.894742969
2010,black,male,54,31008.800209325003
2010,black,male,55,30523.111784104003
2010,black,male,56,27701.863003161998
2010,black,male,57,25387.386233514
2010,black,male,58,23745.624400724
2010,black,male,59,23492.525467428008
2010,black,male,60,23745.516308665
2010,black,male,61,21098.281178041998
2010,black,male,62,19805.522754242
2010,black,male,63,17984.176757183
2010,black,male,64,14831.211260715
2010,black,male,65,14790.124398708002
2010,black,male,66,13991.574131844001
2010,black,male,67,13307.130621736002
2010,black,male,68,12013.116349257001
2010,black,male,69,11268.124234219998
2010,black,male,70,11356.645103851999
2010,black,male,71,10545.86868806
2010,black,male,72,10142.749858031999
2010,black,male,73,9595.849711330004
2010,black,male,74,8832.657763926
2010,black,male,75,8475.913229536
2010,black,male,76,7193.541639352001
2010,black,male,77,6785.505359579999
2010,black,male,78,5785.044165258001
2010,black,male,79,5386.187907633999
2010,black,male,80,5041.934684580001
2010,black,male,81,4127.995621845999
2010,black,male,82,3781.9201608739995
2010,black,male,83,3500.9508473260003
2010,black,male,84,3071.1227503470004
2010,black,male,85,2906.826881729
2010,black,male,86,2487.142080929
2010,black,male,87,2174.25151094
2010,black,male,88,1746.097572501
2010,black,male,89,1437.371804751
2010,black,male,90,1270.2887475759999
2010,black,male,91,917.5791777669999
2010,black,male,92,709.3001846529999
2010,black,male,93,576.849496496
2010,black,male,94,374.066364836
2010,black,male,95,265.52704415
2010,black,male,96,277.56066395799996
2010,black,male,97,151.29999391899997
2010,black,male,98,98.371646288
2010,black,male,99,74.426955068
2010,black,male,100,135.09736697199997
2010,hispanic,female,0,259811.81642320898
2010,hispanic,female,1,260239.12701686798
2010,hispanic,female,2,269552.13767537096
2010,hispanic,female,3,269979.592609433
2010,hispanic,female,4,262109.24673906702
2010,hispanic,female,5,257740.906499828
2010,hispanic,female,6,253771.044578711
2010,hispanic,female,7,252211.277713269
2010,hispanic,female,8,250249.36854646498
2010,hispanic,female,9,255085.142478525
2010,hispanic,female,10,254062.48895745398
2010,hispanic,female,11,252538.01761521498
2010,hispanic,female,12,253676.69013945002
2010,hispanic,female,13,256551.59534275802
2010,hispanic,female,14,258832.04240543002
2010,hispanic,female,15,261921.05883686797
2010,hispanic,female,16,263702.82710326405
2010,hispanic,female,17,264362.78644520603
2010,hispanic,female,18,264549.539402063
2010,hispanic,female,19,258359.678284602
2010,hispanic,female,20,245390.14208547003
2010,hispanic,female,21,230790.429238864
2010,hispanic,female,22,228157.68016574997
2010,hispanic,female,23,223291.234307739
2010,hispanic,female,24,223474.86740076303
2010,hispanic,female,25,224543.723011648
2010,hispanic,female,26,218512.93725893
2010,hispanic,female,27,225227.477405861
2010,hispanic,female,28,224167.67717822298
2010,hispanic,female,29,224702.08573955
2010,hispanic,female,30,225048.967373282
2010,hispanic,female,31,208904.961479044
2010,hispanic,female,32,214687.74395373798
2010,hispanic,female,33,212501.87929686904
2010,hispanic,female,34,212717.66534596903
2010,hispanic,female,35,217591.63389292598
2010,hispanic,female,36,208033.83350150503
2010,hispanic,female,37,209870.809954098
2010,hispanic,female,38,205353.21640798598
2010,hispanic,female,39,208927.564415134
2010,hispanic,female,40,210056.30643281998
2010,hispanic,female,41,193312.89641953
2010,hispanic,female,42,189341.22461429797
2010,hispanic,female,43,183617.78303868393
2010,hispanic,female,44,179479.027308226
2010,hispanic,female,45,182062.830143789
2010,hispanic,female,46,174370.07587279502
2010,hispanic,female,47,167866.040176377
2010,hispanic,female,48,160460.568605871
2010,hispanic,female,49,159267.777176041
2010,hispanic,female,50,157081.39272450103
2010,hispanic,female,51,142416.11546794904
2010,hispanic,female,52,141116.09409047698
2010,hispanic,female,53,131982.44311321204
2010,hispanic,female,54,130072.23239786399
2010,hispanic,female,55,124578.044138275
2010,hispanic,female,56,113443.884255678
2010,hispanic,female,57,105952.38060271699
2010,hispanic,female,58,98387.728114041
2010,hispanic,female,59,94654.765106525
2010,hispanic,female,60,90950.312937423
2010,hispanic,female,61,83486.03106930101
2010,hispanic,female,62,79914.92358113002
2010,hispanic,female,63,73423.51197941601
2010,hispanic,female,64,65834.252189791
2010,hispanic,female,65,64590.198951629
2010,hispanic,female,66,59026.138505346986
2010,hispanic,female,67,56788.995843241995
2010,hispanic,female,68,50766.584050346006
2010,hispanic,female,69,48941.19772114599
2010,hispanic,female,70,46812.708591651
2010,hispanic,female,71,43634.810763892
2010,hispanic,female,72,41194.438983160006
2010,hispanic,female,73,39291.65103228501
2010,hispanic,female,74,38180.133346407994
2010,hispanic,female,75,36316.88051761001
2010,hispanic,female,76,32719.632856276003
2010,hispanic,female,77,31060.89732018
2010,hispanic,female,78,29887.654536924994
2010,hispanic,female,79,30294.482695938
2010,hispanic,female,80,28593.19859699
2010,hispanic,female,81,24756.754619343992
2010,hispanic,female,82,23183.376218277994
2010,hispanic,female,83,21304.482906322995
2010,hispanic,female,84,19196.194205720003
2010,hispanic,female,85,17208.022298212
2010,hispanic,female,86,14552.088927418
2010,hispanic,female,87,12615.748374872
2010,hispanic,female,88,10929.852613501002
2010,hispanic,female,89,9163.453121922
2010,hispanic,female,90,7364.840013860001
2010,hispanic,female,91,5607.8646566160005
2010,hispanic,female,92,4499.142635852
2010,hispanic,female,93,3476.3703325159995
2010,hispanic,female,94,2852.4687379330007
2010,hispanic,female,95,2188.679706946
2010,hispanic,female,96,1700.2874277810001
2010,hispanic,female,97,1393.4933774800002
2010,hispanic,female,98,957.869470823
2010,hispanic,female,99,680.2618673729999
2010,hispanic,female,100,1154.683199941
2010,hispanic,male,0,269533.93909370597
2010,hispanic,male,1,271645.97456795
2010,hispanic,male,2,283015.961565705
2010,hispanic,male,3,281266.904681613
2010,hispanic,male,4,272661.452618122
2010,hispanic,male,5,269033.59317974397
2010,hispanic,male,6,263011.842370744
2010,hispanic,male,7,260632.50582980897
2010,hispanic,male,8,259166.009292303
2010,hispanic,male,9,265416.055358118
2010,hispanic,male,10,267116.95708302
2010,hispanic,male,11,262381.04898801196
2010,hispanic,male,12,261883.81518342398
2010,hispanic,male,13,266388.01506753895
2010,hispanic,male,14,270512.109633568
2010,hispanic,male,15,273011.56468173093
2010,hispanic,male,16,278646.60980714904
2010,hispanic,male,17,281060.563392225
2010,hispanic,male,18,282384.418308096
2010,hispanic,male,19,277383.75812120107
2010,hispanic,male,20,268202.285408147
2010,hispanic,male,21,255866.974750333
2010,hispanic,male,22,254758.29025978
2010,hispanic,male,23,249936.796463545
2010,hispanic,male,24,253293.03456311603
2010,hispanic,male,25,249974.95721977096
2010,hispanic,male,26,241235.38517273602
2010,hispanic,male,27,246999.10934149098
2010,hispanic,male,28,241451.16404248
2010,hispanic,male,29,243300.08417337798
2010,hispanic,male,30,247138.086498912
2010,hispanic,male,31,220623.13349154696
2010,hispanic,male,32,225652.69968130498
2010,hispanic,male,33,220904.06179180695
2010,hispanic,male,34,220713.51204686
2010,hispanic,male,35,225257.843474931
2010,hispanic,male,36,211365.223797601
2010,hispanic,male,37,213233.00032696303
2010,hispanic,male,38,210367.292417032
2010,hispanic,male,39,213574.54533536796
2010,hispanic,male,40,222103.09590591898
2010,hispanic,male,41,201881.08678799804
2010,hispanic,male,42,200729.122612178
2010,hispanic,male,43,190435.87498642702
2010,hispanic,male,44,189895.99677767098
2010,hispanic,male,45,190703.88867360598
2010,hispanic,male,46,177107.410442337
2010,hispanic,male,47,169473.52807942103
2010,hispanic,male,48,161733.87855603505
2010,hispanic,male,49,157960.746006836
2010,hispanic,male,50,158563.53799345
2010,hispanic,male,51,139463.64299419502
2010,hispanic,male,52,137000.61586524
2010,hispanic,male,53,127142.33512781002
2010,hispanic,male,54,123672.714762763
2010,hispanic,male,55,118796.39636213098
2010,hispanic,male,56,105183.707904687
2010,hispanic,male,57,97752.78209577201
2010,hispanic,male,58,90904.81432934401
2010,hispanic,male,59,86212.65212791701
2010,hispanic,male,60,82325.130238617
2010,hispanic,male,61,73425.85279703801
2010,hispanic,male,62,71342.51265508999
2010,hispanic,male,63,64855.28967845399
2010,hispanic,male,64,56750.35292789301
2010,hispanic,male,65,53418.12333149501
2010,hispanic,male,66,48436.316849717
2010,hispanic,male,67,44902.386152399005
2010,hispanic,male,68,40958.899318726
2010,hispanic,male,69,38384.254110074995
2010,hispanic,male,70,37048.565407058006
2010,hispanic,male,71,33937.815691393
2010,hispanic,male,72,31408.410899858005
2010,hispanic,male,73,29672.052166804002
2010,hispanic,male,74,28525.605596944
2010,hispanic,male,75,26748.241422960997
2010,hispanic,male,76,23659.134405454002
2010,hispanic,male,77,22458.609282568996
2010,hispanic,male,78,21527.522746800998
2010,hispanic,male,79,20884.886208607
2010,hispanic,male,80,20105.834749136993
2010,hispanic,male,81,16844.204685680997
2010,hispanic,male,82,14992.094544689
2010,hispanic,male,83,13588.586847286
2010,hispanic,male,84,12163.711458118
2010,hispanic,male,85,10549.945351799
2010,hispanic,male,86,9635.781098569998
2010,hispanic,male,87,8289.676440004001
2010,hispanic,male,88,6488.236780044001
2010,hispanic,male,89,5059.599560154
2010,hispanic,male,90,3961.9941365370005
2010,hispanic,male,91,2722.314052437
2010,hispanic,male,92,2294.1885098469998
2010,hispanic,male,93,1523.1910969360001
2010,hispanic,male,94,1329.6986624000003
2010,hispanic,male,95,963.744820077
2010,hispanic,male,96,725.404344564
2010,hispanic,male,97,512.791209014
2010,hispanic,male,98,381.594620473
2010,hispanic,male,99,259.72620313699997
2010,hispanic,male,100,511.447623116
2010,white,female,0,123107.861122992
2010,white,female,1,124159.79901614701
2010,white,female,2,127138.330727697
2010,white,female,3,130003.04462606202
2010,white,female,4,129854.30447507996
2010,white,female,5,130894.15946242001
2010,white,female,6,132430.47897929902
2010,white,female,7,132350.24365225201
2010,white,female,8,131319.0995527
2010,white,female,9,136296.143578913
2010,white,female,10,138784.012586775
2010,white,female,11,141589.90019386596
2010,white,female,12,142288.696088564
2010,white,female,13,145994.715910266
2010,white,female,14,150462.10649487103
2010,white,female,15,156172.212991895
2010,white,female,16,159887.80922496296
2010,white,female,17,162484.519803193
2010,white,female,18,169175.99962497203
2010,white,female,19,175693.461449281
2010,white,female,20,177839.44715684897
2010,white,female,21,175050.843584379
2010,white,female,22,174988.621720335
2010,white,female,23,178133.38192816998
2010,white,female,24,183050.217525097
2010,white,female,25,189258.86736426904
2010,white,female,26,183252.843279198
2010,white,female,27,186577.40985501802
2010,white,female,28,185511.448238918
2010,white,female,29,183841.37763150904
2010,white,female,30,185346.18713636004
2010,white,female,31,168756.525338704
2010,white,female,32,169470.13192520302
2010,white,female,33,163333.63541932998
2010,white,female,34,160762.272626595
2010,white,female,35,167470.13836960302
2010,white,female,36,157881.29371965205
2010,white,female,37,165570.744912136
2010,white,female,38,178119.69984114
2010,white,female,39,200312.59624200405
2010,white,female,40,210660.52489385498
2010,white,female,41,197314.12747577898
2010,white,female,42,194134.29118762104
2010,white,female,43,198261.82071013097
2010,white,female,44,203801.133319821
2010,white,female,45,228647.057793552
2010,white,female,46,234277.04393301898
2010,white,female,47,240610.864481406
2010,white,female,48,247588.15301452402
2010,white,female,49,254578.862240487
2010,white,female,50,260569.855925719
2010,white,female,51,249145.82705427997
2010,white,female,52,257163.253460465
2010,white,female,53,254316.93302034197
2010,white,female,54,250921.14593889902
2010,white,female,55,253635.95256412693
2010,white,female,56,244873.23548439803
2010,white,female,57,241944.099873283
2010,white,female,58,232918.68889419
2010,white,female,59,225594.082740138
2010,white,female,60,227865.092248347
2010,white,female,61,220134.69802928698
2010,white,female,62,230030.119096103
2010,white,female,63,230052.44857447606
2010,white,female,64,173633.408388821
2010,white,female,65,176998.584793029
2010,white,female,66,170520.90843985
2010,white,female,67,172917.342669175
2010,white,female,68,148576.361249879
2010,white,female,69,137414.96618290799
2010,white,female,70,132427.22644080798
2010,white,female,71,127390.997496253
2010,white,female,72,122725.18888962001
2010,white,female,73,115672.12611166402
2010,white,female,74,111859.93848815799
2010,white,female,75,110162.18879658802
2010,white,female,76,101972.742736733
2010,white,female,77,102195.172463016
2010,white,female,78,99949.83036003502
2010,white,female,79,101200.154819716
2010,white,female,80,99067.206191309
2010,white,female,81,93112.28845702102
2010,white,female,82,93384.89456526001
2010,white,female,83,90472.975574096
2010,white,female,84,88160.599110871015
2010,white,female,85,85012.001091465
2010,white,female,86,78371.34601520801
2010,white,female,87,70111.31734128701
2010,white,female,88,64592.69118556599
2010,white,female,89,56011.359133122
2010,white,female,90,44859.629017949
2010,white,female,91,36098.699701559
2010,white,female,92,29901.063128908005
2010,white,female,93,23797.380830677
2010,white,female,94,18993.650230081
2010,white,female,95,15079.191820579003
2010,white,female,96,11600.228488719
2010,white,female,97,8242.233814432999
2010,white,female,98,5828.065692597999
2010,white,female,99,3880.7766223519993
2010,white,female,100,6623.664761095999
2010,white,male,0,129525.23451320603
2010,white,male,1,130421.157967527
2010,white,male,2,134236.198654958
2010,white,male,3,137200.891162522
2010,white,male,4,137716.744835186
2010,white,male,5,138089.778728328
2010,white,male,6,139978.610062621
2010,white,male,7,138701.008761729
2010,white,male,8,139905.23638810497
2010,white,male,9,144082.48956594602
2010,white,male,10,147519.26564956596
2010,white,male,11,147251.019227557
2010,white,male,12,149727.06891844398
2010,white,male,13,154799.126705824
2010,white,male,14,160397.29748281604
2010,white,male,15,165677.51149377198
2010,white,male,16,170589.8397755
2010,white,male,17,174926.058436079
2010,white,male,18,182012.54145013302
2010,white,male,19,191622.725201811
2010,white,male,20,196952.940324858
2010,white,male,21,191167.204796219
2010,white,male,22,191040.64849975402
2010,white,male,23,193578.443585586
2010,white,male,24,197544.03532669396
2010,white,male,25,200942.72572821
2010,white,male,26,196867.80321164697
2010,white,male,27,200872.927276367
2010,white,male,28,200310.17361425
2010,white,male,29,196652.25477527804
2010,white,male,30,200937.88004985807
2010,white,male,31,181810.09034869
2010,white,male,32,180816.944491254
2010,white,male,33,174865.507460927
2010,white,male,34,170135.45834762303
2010,white,male,35,180685.29751342203
2010,white,male,36,169851.04307056
2010,white,male,37,175857.70052063998
2010,white,male,38,189174.017012304
2010,white,male,39,210084.14053708504
2010,white,male,40,222780.747743193
2010,white,male,41,204158.711422092
2010,white,male,42,203684.49321078902
2010,white,male,43,206597.886296987
2010,white,male,44,212329.65564855502
2010,white,male,45,237398.70987731701
2010,white,male,46,241741.77148980502
2010,white,male,47,247542.42491953704
2010,white,male,48,253884.435296967
2010,white,male,49,260709.686355501
2010,white,male,50,268910.259891668
2010,white,male,51,256082.62670459202
2010,white,male,52,262370.85824578203
2010,white,male,53,257233.55543061503
2010,white,male,54,251956.989974302
2010,white,male,55,253892.43982915697
2010,white,male,56,242374.99601786598
2010,white,male,57,237934.22322481195
2010,white,male,58,228155.070610035
2010,white,male,59,220128.27975386396
2010,white,male,60,222582.48361156398
2010,white,male,61,213163.76545402198
2010,white,male,62,222296.68904851
2010,white,male,63,222458.81133387602
2010,white,male,64,166439.105942332
2010,white,male,65,167350.473763315
2010,white,male,66,160125.75567312402
2010,white,male,67,160064.03796660097
2010,white,male,68,136035.15749852703
2010,white,male,69,124654.649458343
2010,white,male,70,119346.52603283199
2010,white,male,71,113571.353342651
2010,white,male,72,108263.11481162299
2010,white,male,73,99480.77197330902
2010,white,male,74,95649.322593575
2010,white,male,75,92912.06737243402
2010,white,male,76,84998.417791919
2010,white,male,77,83849.598481205
2010,white,male,78,82414.803307784
2010,white,male,79,80631.95585856901
2010,white,male,80,76608.111578199
2010,white,male,81,69195.605767992
2010,white,male,82,65386.04417801001
2010,white,male,83,59836.792432215
2010,white,male,84,55479.38803768999
2010,white,male,85,52105.372555812006
2010,white,male,86,46660.688071385994
2010,white,male,87,40747.37092408701
2010,white,male,88,36679.234180039
2010,white,male,89,30993.218683747
2010,white,male,90,23890.349763241
2010,white,male,91,18129.121274091995
2010,white,male,92,14294.332918749002
2010,white,male,93,10158.817673441
2010,white,male,94,7882.336889736
2010,white,male,95,5566.517832274
2010,white,male,96,3875.419986758
2010,white,male,97,2589.7889081529997
2010,white,male,98,1566.9191458789999
2010,white,male,99,1044.742479953
2010,white,male,100,1383.441235282
2010,white,female,0,61587
2011,white,female,0,66716
2012,white,female,0,69739
2013,white,female,0,70377
2014,white,female,0,70261
2015,white,female,0,70272
2016,white,female,0,69405
2017,white,female,0,67491
2018,white,female,0,64225
2019,white,female,0,60377
2020,white,female,0,54394
2010,white,female,1,62080
2011,white,female,1,64980
2012,white,female,1,66859
2013,white,female,1,68551
2014,white,female,1,69168
2015,white,female,1,69070
2016,white,female,1,69124
2017,white,female,1,68240
2018,white,female,1,65649
2019,white,female,1,60592
2020,white,female,1,53699
2010,white,female,2,63556
2011,white,female,2,63044
2012,white,female,2,63914
2013,white,female,2,66144
2014,white,female,2,68366
2015,white,female,2,68749
2016,white,female,2,68478
2017,white,female,2,68219
2018,white,female,2,66479
2019,white,female,2,61999
2020,white,female,2,54117
2010,white,female,3,65003
2011,white,female,3,62721
2012,white,female,3,62214
2013,white,female,3,62558
2014,white,female,3,64575
2015,white,female,3,66825
2016,white,female,3,67149
2017,white,female,3,66786
2018,white,female,3,65865
2019,white,female,3,62047
2020,white,female,3,55818
2010,white,female,4,64907
2011,white,female,4,62972
2012,white,female,4,61916
2013,white,female,4,60807
2014,white,female,4,60823
2015,white,female,4,62950
2016,white,female,4,65235
2017,white,female,4,65677
2018,white,female,4,64964
2019,white,female,4,62520
2020,white,female,4,57319
2010,white,female,5,65487
2011,white,female,5,63776
2012,white,female,5,62225
2013,white,female,5,60347
2014,white,female,5,58929
2015,white,female,5,58989
2016,white,female,5,61158
2017,white,female,5,63590
2018,white,female,5,63711
2019,white,female,5,61358
2020,white,female,5,57797
2010,white,female,6,66227
2011,white,female,6,63891
2012,white,female,6,62143
2013,white,female,6,60022
2014,white,female,6,57936
2015,white,female,6,56647
2016,white,female,6,56918
2017,white,female,6,59569
2018,white,female,6,62175
2019,white,female,6,61378
2020,white,female,6,57408
2010,white,female,7,66136
2011,white,female,7,64316
2012,white,female,7,62437
2013,white,female,7,60121
2014,white,female,7,57949
2015,white,female,7,56087
2016,white,female,7,54899
2017,white,female,7,55504
2018,white,female,7,58137
2019,white,female,7,59657
2020,white,female,7,57108
2010,white,female,8,65630
2011,white,female,8,64377
2012,white,female,8,62773
2013,white,female,8,60375
2014,white,female,8,57855
2015,white,female,8,55788
2016,white,female,8,54069
2017,white,female,8,53339
2018,white,female,8,53983
2019,white,female,8,55537
2020,white,female,8,57415
2010,white,female,9,68166
2011,white,female,9,65253
2012,white,female,9,63228
2013,white,female,9,60922
2014,white,female,9,58611
2015,white,female,9,56357
2016,white,female,9,54610
2017,white,female,9,53570
2018,white,female,9,53512
2019,white,female,9,54645
2020,white,female,9,57629
2010,white,female,10,69432
2011,white,female,10,66357
2012,white,female,10,63776
2013,white,female,10,61258
2014,white,female,10,58975
2015,white,female,10,56894
2016,white,female,10,55074
2017,white,female,10,54235
2018,white,female,10,54312
2019,white,female,10,55394
2020,white,female,10,57632
2010,white,female,11,70805
2011,white,female,11,67709
2012,white,female,11,65083
2013,white,female,11,61984
2014,white,female,11,59204
2015,white,female,11,57171
2016,white,female,11,55572
2017,white,female,11,54685
2018,white,female,11,55033
2019,white,female,11,56340
2020,white,female,11,59722
2010,white,female,12,71111
2011,white,female,12,69425
2012,white,female,12,67278
2013,white,female,12,64336
2014,white,female,12,61132
2015,white,female,12,58550
2016,white,female,12,56854
2017,white,female,12,55943
2018,white,female,12,56033
2019,white,female,12,57853
2020,white,female,12,61884
2010,white,female,13,73005
2011,white,female,13,71180
2012,white,female,13,69242
2013,white,female,13,66874
2014,white,female,13,63982
2015,white,female,13,60886
2016,white,female,13,58495
2017,white,female,13,57270
2018,white,female,13,57175
2019,white,female,13,58615
2020,white,female,13,62657
2010,white,female,14,75209
2011,white,female,14,72647
2012,white,female,14,70782
2013,white,female,14,68801
2014,white,female,14,66651
2015,white,female,14,63850
2016,white,female,14,60963
2017,white,female,14,59043
2018,white,female,14,58556
2019,white,female,14,59627
2020,white,female,14,62466
2010,white,female,15,78123
2011,white,female,15,74844
2012,white,female,15,72555
2013,white,female,15,70425
2014,white,female,15,68447
2015,white,female,15,66357
2016,white,female,15,63722
2017,white,female,15,61219
2018,white,female,15,59885
2019,white,female,15,60273
2020,white,female,15,62685
2010,white,female,16,79962
2011,white,female,16,77106
2012,white,female,16,74614
2013,white,female,16,72148
2014,white,female,16,70079
2015,white,female,16,68180
2016,white,female,16,66263
2017,white,female,16,64062
2018,white,female,16,62153
2019,white,female,16,61717
2020,white,female,16,64419
2010,white,female,17,81236
2011,white,female,17,79031
2012,white,female,17,76992
2013,white,female,17,74417
2014,white,female,17,71820
2015,white,female,17,69722
2016,white,female,17,67919
2017,white,female,17,66418
2018,white,female,17,64726
2019,white,female,17,63523
2020,white,female,17,63722
2010,white,female,18,84579
2011,white,female,18,81408
2012,white,female,18,78845
2013,white,female,18,76446
2014,white,female,18,74024
2015,white,female,18,71607
2016,white,female,18,69764
2017,white,female,18,68608
2018,white,female,18,67998
2019,white,female,18,67803
2020,white,female,18,67301
2010,white,female,19,87812
2011,white,female,19,83803
2012,white,female,19,81183
2013,white,female,19,78466
2014,white,female,19,76039
2015,white,female,19,73571
2016,white,female,19,71078
2017,white,female,19,69245
2018,white,female,19,67878
2019,white,female,19,66500
2020,white,female,19,64245
2010,white,female,20,88964
2011,white,female,20,86626
2012,white,female,20,84168
2013,white,female,20,81520
2014,white,female,20,78801
2015,white,female,20,76352
