"","year","sex","age_group","cod","race_eth","deaths"
"2336",2019,"female","5-9","all_cause","hispanic",54
"2337",2019,"female","5-9","all_cause","white",25
"2338",2019,"male","5-9","all_cause","black",14
"2339",2019,"male","5-9","all_cause","hispanic",61
"2340",2019,"male","5-9","all_cause","white",28
"2341",2019,"female","50-54","all_cause","black",421
"2342",2019,"female","50-54","all_cause","hispanic",983
"2343",2019,"female","50-54","all_cause","white",1515
"2344",2019,"male","50-54","all_cause","black",625
"2345",2019,"male","50-54","all_cause","hispanic",1970
"2346",2019,"male","50-54","all_cause","white",2570
"2347",2019,"female","55-59","all_cause","black",665
"2348",2019,"female","55-59","all_cause","hispanic",1385
"2349",2019,"female","55-59","all_cause","white",2726
"2350",2019,"male","55-59","all_cause","black",1039
"2351",2019,"male","55-59","all_cause","hispanic",2551
"2352",2019,"male","55-59","all_cause","white",4630
"2353",2019,"female","60-64","all_cause","black",959
"2354",2019,"female","60-64","all_cause","hispanic",1724
"2355",2019,"female","60-64","all_cause","white",4058
"2356",2019,"male","60-64","all_cause","black",1326
"2357",2019,"male","60-64","all_cause","hispanic",2799
"2358",2019,"male","60-64","all_cause","white",6605
"2359",2019,"female","65-69","all_cause","black",1022
"2360",2019,"female","65-69","all_cause","hispanic",1838
"2361",2019,"female","65-69","all_cause","white",5135
"2362",2019,"male","65-69","all_cause","black",1404
"2363",2019,"male","65-69","all_cause","hispanic",2800
"2364",2019,"male","65-69","all_cause","white",7923
"2365",2019,"female","70-74","all_cause","black",968
"2366",2019,"female","70-74","all_cause","hispanic",2083
"2367",2019,"female","70-74","all_cause","white",6978
"2368",2019,"male","70-74","all_cause","black",1277
"2369",2019,"male","70-74","all_cause","hispanic",2789
"2370",2019,"male","70-74","all_cause","white",9498
"2371",2019,"female","75-79","all_cause","black",1030
"2372",2019,"female","75-79","all_cause","hispanic",2361
"2373",2019,"female","75-79","all_cause","white",8291
"2374",2019,"male","75-79","all_cause","black",1128
"2375",2019,"male","75-79","all_cause","hispanic",2726
"2376",2019,"male","75-79","all_cause","white",10133
"2377",2019,"female","80-84","all_cause","black",1156
"2378",2019,"female","80-84","all_cause","hispanic",2886
"2379",2019,"female","80-84","all_cause","white",10439
"2380",2019,"male","80-84","all_cause","black",1148
"2381",2019,"male","80-84","all_cause","hispanic",2743
"2382",2019,"male","80-84","all_cause","white",10833
"2383",2019,"female","85-89","all_cause","black",1077
"2384",2019,"female","85-89","all_cause","hispanic",3213
"2385",2019,"female","85-89","all_cause","white",12895
"2386",2019,"male","85-89","all_cause","black",860
"2387",2019,"male","85-89","all_cause","hispanic",2627
"2388",2019,"male","85-89","all_cause","white",11595
"2389",2019,"female","90+","all_cause","black",1479
"2390",2019,"female","90+","all_cause","hispanic",4576
"2391",2019,"female","90+","all_cause","white",23640
"2392",2019,"male","90+","all_cause","black",672
"2393",2019,"male","90+","all_cause","hispanic",2702
"2394",2019,"male","90+","all_cause","white",13408
"2395",2020,"female","0-4","all_cause","black",136
"2396",2020,"female","0-4","all_cause","hispanic",437
"2397",2020,"female","0-4","all_cause","white",213
"2398",2020,"male","0-4","all_cause","black",154
"2399",2020,"male","0-4","all_cause","hispanic",597
"2400",2020,"male","0-4","all_cause","white",242
"2401",2020,"female","10-14","all_cause","black",15
"2402",2020,"female","10-14","all_cause","hispanic",75
"2403",2020,"female","10-14","all_cause","white",28
"2404",2020,"male","10-14","all_cause","black",22
"2405",2020,"male","10-14","all_cause","hispanic",112
"2406",2020,"male","10-14","all_cause","white",53
"2407",2020,"female","15-19","all_cause","black",42
"2408",2020,"female","15-19","all_cause","hispanic",168
"2409",2020,"female","15-19","all_cause","white",112
"2410",2020,"male","15-19","all_cause","black",133
"2411",2020,"male","15-19","all_cause","hispanic",498
"2412",2020,"male","15-19","all_cause","white",231
"2413",2020,"female","20-24","all_cause","black",94
"2414",2020,"female","20-24","all_cause","hispanic",275
"2415",2020,"female","20-24","all_cause","white",164
"2416",2020,"male","20-24","all_cause","black",251
"2417",2020,"male","20-24","all_cause","hispanic",1054
"2418",2020,"male","20-24","all_cause","white",506
"2419",2020,"female","25-29","all_cause","black",127
"2420",2020,"female","25-29","all_cause","hispanic",353
"2421",2020,"female","25-29","all_cause","white",308
"2422",2020,"male","25-29","all_cause","black",357
"2423",2020,"male","25-29","all_cause","hispanic",1186
"2424",2020,"male","25-29","all_cause","white",764
"2425",2020,"female","30-34","all_cause","black",166
"2426",2020,"female","30-34","all_cause","hispanic",421
"2427",2020,"female","30-34","all_cause","white",429
"2428",2020,"male","30-34","all_cause","black",334
"2429",2020,"male","30-34","all_cause","hispanic",1273
"2430",2020,"male","30-34","all_cause","white",1092
"2431",2020,"female","35-39","all_cause","black",194
"2432",2020,"female","35-39","all_cause","hispanic",491
"2433",2020,"female","35-39","all_cause","white",557
"2434",2020,"male","35-39","all_cause","black",412
"2435",2020,"male","35-39","all_cause","hispanic",1454
"2436",2020,"male","35-39","all_cause","white",1100
"2437",2020,"female","40-44","all_cause","black",217
"2438",2020,"female","40-44","all_cause","hispanic",703
"2439",2020,"female","40-44","all_cause","white",674
"2440",2020,"male","40-44","all_cause","black",440
"2441",2020,"male","40-44","all_cause","hispanic",1660
"2442",2020,"male","40-44","all_cause","white",1237
"2443",2020,"female","45-49","all_cause","black",340
"2444",2020,"female","45-49","all_cause","hispanic",960
"2445",2020,"female","45-49","all_cause","white",969
"2446",2020,"male","45-49","all_cause","black",562
"2447",2020,"male","45-49","all_cause","hispanic",2138
"2448",2020,"male","45-49","all_cause","white",1596
"2449",2020,"female","5-9","all_cause","black",19
"2450",2020,"female","5-9","all_cause","hispanic",47
"2451",2020,"female","5-9","all_cause","white",21
"2452",2020,"male","5-9","all_cause","black",16
"2453",2020,"male","5-9","all_cause","hispanic",52
"2454",2020,"male","5-9","all_cause","white",30
"2455",2020,"female","50-54","all_cause","black",524
"2456",2020,"female","50-54","all_cause","hispanic",1399
"2457",2020,"female","50-54","all_cause","white",1649
"2458",2020,"male","50-54","all_cause","black",796
"2459",2020,"male","50-54","all_cause","hispanic",2900
"2460",2020,"male","50-54","all_cause","white",2825
"2461",2020,"female","55-59","all_cause","black",789
"2462",2020,"female","55-59","all_cause","hispanic",1857
"2463",2020,"female","55-59","all_cause","white",2793
"2464",2020,"male","55-59","all_cause","black",1270
"2465",2020,"male","55-59","all_cause","hispanic",3874
"2466",2020,"male","55-59","all_cause","white",4963
"2467",2020,"female","60-64","all_cause","black",1160
"2468",2020,"female","60-64","all_cause","hispanic",2374
"2469",2020,"female","60-64","all_cause","white",4276
"2470",2020,"male","60-64","all_cause","black",1691
"2471",2020,"male","60-64","all_cause","hispanic",4396
"2472",2020,"male","60-64","all_cause","white",7388
"2473",2020,"female","65-69","all_cause","black",1217
"2474",2020,"female","65-69","all_cause","hispanic",2746
"2475",2020,"female","65-69","all_cause","white",5664
"2476",2020,"male","65-69","all_cause","black",1719
"2477",2020,"male","65-69","all_cause","hispanic",4585
"2478",2020,"male","65-69","all_cause","white",8922
"2479",2020,"female","70-74","all_cause","black",1262
"2480",2020,"female","70-74","all_cause","hispanic",3088
"2481",2020,"female","70-74","all_cause","white",7590
"2482",2020,"male","70-74","all_cause","black",1583
"2483",2020,"male","70-74","all_cause","hispanic",4371
"2484",2020,"male","70-74","all_cause","white",10798
"2485",2020,"female","75-79","all_cause","black",1299
"2486",2020,"female","75-79","all_cause","hispanic",3357
"2487",2020,"female","75-79","all_cause","white",9316
"2488",2020,"male","75-79","all_cause","black",1308
"2489",2020,"male","75-79","all_cause","hispanic",3891
"2490",2020,"male","75-79","all_cause","white",11641
"2491",2020,"female","80-84","all_cause","black",1393
"2492",2020,"female","80-84","all_cause","hispanic",3892
"2493",2020,"female","80-84","all_cause","white",11159
"2494",2020,"male","80-84","all_cause","black",1261
"2495",2020,"male","80-84","all_cause","hispanic",3764
"2496",2020,"male","80-84","all_cause","white",11930
"2497",2020,"female","85-89","all_cause","black",1317
"2498",2020,"female","85-89","all_cause","hispanic",4271
"2499",2020,"female","85-89","all_cause","white",13659
"2500",2020,"male","85-89","all_cause","black",986
"2501",2020,"male","85-89","all_cause","hispanic",3478
"2502",2020,"male","85-89","all_cause","white",12462
"2503",2020,"female","90+","all_cause","black",1805
"2504",2020,"female","90+","all_cause","hispanic",5934
"2505",2020,"female","90+","all_cause","white",24745
"2506",2020,"male","90+","all_cause","black",861
"2507",2020,"male","90+","all_cause","hispanic",3470
"2508",2020,"male","90+","all_cause","white",14560
